AnimalID,TS,Lat,Long,TS - 1,Lat - 1,Long - 1
60782,42150.16,37.52187,-33.88981,42149.99,37.37638,-33.840309999999995
60782,42150.23,37.52323,-33.88665,42150.16,37.52187,-33.88981
60782,42150.29,37.52412,-33.89089,42150.23,37.52323,-33.88665
60782,42150.3,37.808640000000004,-34.00398,42150.29,37.52412,-33.89089
60782,42150.34,37.81845,-34.01755,42150.3,37.808640000000004,-34.00398
60782,42150.36,37.844229999999996,-34.022090000000006,42150.34,37.81845,-34.01755
60782,42150.37,37.82985,-34.021809999999995,42150.36,37.844229999999996,-34.022090000000006
60782,42150.41,37.83455,-34.02605,42150.37,37.82985,-34.021809999999995
60782,42150.43,37.81313,-34.15148,42150.41,37.83455,-34.02605
60782,42150.47,37.7931,-34.16103,42150.43,37.81313,-34.15148
60782,42150.5,37.77305,-34.219190000000005,42150.47,37.7931,-34.16103
60782,42150.55,37.7502,-34.24862,42150.5,37.77305,-34.219190000000005
60782,42150.58,37.74978,-34.2499,42150.55,37.7502,-34.24862
60782,42150.63,37.73239,-34.270179999999996,42150.58,37.74978,-34.2499
60782,42150.7,37.6793,-34.475609999999996,42150.63,37.73239,-34.270179999999996
60782,42150.74,37.67929,-34.4756,42150.7,37.6793,-34.475609999999996
60782,42150.81,37.67711,-34.4913,42150.74,37.67929,-34.4756
60782,42150.82,37.68329,-34.49353,42150.81,37.67711,-34.4913
60782,42150.91,37.67738,-34.54181,42150.82,37.68329,-34.49353
60782,42150.94,37.67157,-34.575,42150.91,37.67738,-34.54181
60782,42150.98,37.669509999999995,-34.58858,42150.94,37.67157,-34.575
60782,42151.05,37.67308,-34.68372,42150.98,37.669509999999995,-34.58858
60782,42151.15,37.678290000000004,-34.7486,42151.05,37.67308,-34.68372
60782,42151.22,37.6778,-34.79784,42151.15,37.678290000000004,-34.7486
60782,42151.33,37.70683,-34.63357,42151.22,37.6778,-34.79784
60782,42151.34,37.71,-34.64809,42151.33,37.70683,-34.63357
60782,42151.41,37.71465,-34.65439,42151.34,37.71,-34.64809
60782,42151.49,37.70989,-34.63993,42151.41,37.71465,-34.65439
60782,42151.53,37.71501,-34.64382,42151.49,37.70989,-34.63993
60782,42151.56,37.71926,-34.64774,42151.53,37.71501,-34.64382
60782,42151.7,37.72251,-34.67346,42151.56,37.71926,-34.64774
60782,42151.73,37.724920000000004,-34.67821,42151.7,37.72251,-34.67346
60782,42151.8,37.72985,-34.68913,42151.73,37.724920000000004,-34.67821
60782,42151.81,37.71163,-34.69185,42151.8,37.72985,-34.68913
60782,42151.86,37.70578,-34.69617,42151.81,37.71163,-34.69185
60782,42151.88,37.73418,-34.6997,42151.86,37.70578,-34.69617
60782,42151.93,37.74142,-34.7183,42151.88,37.73418,-34.6997
60782,42151.93,37.74051,-34.71842,42151.93,37.74142,-34.7183
60782,42151.96,37.69842,-34.7293,42151.93,37.74051,-34.71842
60782,42152.0,37.686820000000004,-34.74038,42151.96,37.69842,-34.7293
60782,42152.03,37.687540000000006,-34.7397,42152.0,37.686820000000004,-34.74038
60782,42152.21,37.614309999999996,-34.80555,42152.03,37.687540000000006,-34.7397
60782,42152.32,37.58054,-34.83692,42152.21,37.614309999999996,-34.80555
60782,42152.32,37.563590000000005,-34.909279999999995,42152.32,37.58054,-34.83692
60782,42152.33,37.56465,-34.86375,42152.32,37.563590000000005,-34.909279999999995
60782,42152.39,37.57025,-34.86104,42152.33,37.56465,-34.86375
60782,42152.39,37.564040000000006,-34.86848,42152.39,37.57025,-34.86104
60782,42152.4,37.59019,-34.844559999999994,42152.39,37.564040000000006,-34.86848
60782,42152.48,37.575520000000004,-34.86121,42152.4,37.59019,-34.844559999999994
60782,42152.51,37.588159999999995,-34.84814,42152.48,37.575520000000004,-34.86121
60782,42152.55,37.57824,-34.8613,42152.51,37.588159999999995,-34.84814
60782,42152.62,37.58039,-34.86187,42152.55,37.57824,-34.8613
60782,42152.68,37.59004,-34.9429,42152.62,37.58039,-34.86187
60782,42152.73,37.58899,-34.96007,42152.68,37.59004,-34.9429
60782,42152.79,37.61738,-35.00306,42152.73,37.58899,-34.96007
60782,42152.79,37.620779999999996,-34.95544,42152.79,37.61738,-35.00306
60782,42152.84,37.61891,-34.95132,42152.79,37.620779999999996,-34.95544
60782,42152.88,37.623329999999996,-34.97027,42152.84,37.61891,-34.95132
60782,42152.91,37.62254,-35.01466,42152.88,37.623329999999996,-34.97027
60782,42152.95,37.62562,-34.97118,42152.91,37.62254,-35.01466
60782,42152.98,37.608000000000004,-34.98055,42152.95,37.62562,-34.97118
60782,42153.02,37.60842,-34.98275,42152.98,37.608000000000004,-34.98055
60782,42153.2,37.59595,-35.020070000000004,42153.02,37.60842,-34.98275
60782,42153.27,37.5979,-35.10711,42153.2,37.59595,-35.020070000000004
60782,42153.31,37.57788,-35.0665,42153.27,37.5979,-35.10711
60782,42153.31,37.57031,-35.1089,42153.31,37.57788,-35.0665
60782,42153.32,37.56855,-35.10747,42153.31,37.57031,-35.1089
60782,42153.38,37.55892,-35.106970000000004,42153.32,37.56855,-35.10747
60782,42153.38,37.58037,-35.03945,42153.38,37.55892,-35.106970000000004
60782,42153.38,37.581540000000004,-35.04249,42153.38,37.58037,-35.03945
60782,42153.5,37.56745,-35.09359,42153.38,37.581540000000004,-35.04249
60782,42153.61,37.58262,-35.095690000000005,42153.5,37.56745,-35.09359
60782,42153.68,37.58356,-35.0958,42153.61,37.58262,-35.095690000000005
60782,42153.72,37.58775,-35.09587,42153.68,37.58356,-35.0958
60782,42153.78,37.61472,-35.35944,42153.72,37.58775,-35.09587
60782,42153.79,37.61473,-35.35945,42153.78,37.61472,-35.35944
60782,42153.85,37.60177,-35.37373,42153.79,37.61473,-35.35945
60782,42153.89,37.59632,-35.3999,42153.85,37.60177,-35.37373
60782,42153.94,37.600429999999996,-35.386590000000005,42153.89,37.59632,-35.3999
60782,42153.97,37.609190000000005,-35.41602,42153.94,37.600429999999996,-35.386590000000005
