AnimalID,TS,Lat,Long,TS - 1,Lat - 1,Long - 1
78033,39888.54,53.355830000000005,6.13417,39888.42,53.35533,6.13483
78033,39888.67,53.36516999999999,6.130330000000001,39888.54,53.355830000000005,6.13417
78033,39889.29,53.214330000000004,6.37833,39888.67,53.36516999999999,6.130330000000001
78033,39889.42,53.29983000000001,7.095,39889.29,53.214330000000004,6.37833
78033,39889.54,53.305330000000005,7.0935,39889.42,53.29983000000001,7.095
78033,39889.67,53.30483,7.09617,39889.54,53.305330000000005,7.0935
78033,39890.29,53.2975,7.0815,39889.67,53.30483,7.09617
78033,39890.42,53.301669999999994,7.096,39890.29,53.2975,7.0815
78033,39890.54,53.2365,7.21283,39890.42,53.301669999999994,7.096
78033,39890.67,53.242,7.217169999999999,39890.54,53.2365,7.21283
78033,39891.29,53.246669999999995,7.2121699999999995,39890.67,53.242,7.217169999999999
78033,39891.42,53.23433000000001,7.20333,39891.29,53.246669999999995,7.2121699999999995
78033,39891.54,53.24316999999999,7.21483,39891.42,53.23433000000001,7.20333
78033,39891.67,53.23483,7.20017,39891.54,53.24316999999999,7.21483
78033,39892.29,53.242830000000005,7.206,39891.67,53.23483,7.20017
78033,39892.42,53.269169999999995,7.2878300000000005,39892.29,53.242830000000005,7.206
78033,39892.54,53.272330000000004,7.30267,39892.42,53.269169999999995,7.2878300000000005
78033,39892.67,53.2735,7.3053300000000005,39892.54,53.272330000000004,7.30267
78033,39893.29,53.3415,7.38417,39892.67,53.2735,7.3053300000000005
78033,39893.42,53.34433000000001,7.3905,39893.29,53.3415,7.38417
78033,39893.54,53.290169999999996,7.3741699999999994,39893.42,53.34433000000001,7.3905
78033,39893.67,53.29083000000001,7.36683,39893.54,53.290169999999996,7.3741699999999994
78033,39894.42,53.27633,7.32367,39893.67,53.29083000000001,7.36683
78033,39894.54,53.266999999999996,7.31617,39894.42,53.27633,7.32367
78033,39894.67,53.268,7.307169999999999,39894.54,53.266999999999996,7.31617
78033,39895.67,53.32233000000001,7.34283,39894.67,53.268,7.307169999999999
78033,39896.29,53.28,7.391,39895.67,53.32233000000001,7.34283
78033,39896.42,53.283,7.39233,39896.29,53.28,7.391
78033,39896.54,53.286669999999994,7.3935,39896.42,53.283,7.39233
78033,39896.67,53.28917,7.382999999999999,39896.54,53.286669999999994,7.3935
78033,39897.42,53.2785,7.392,39896.67,53.28917,7.382999999999999
78033,39897.54,53.278330000000004,7.3935,39897.42,53.2785,7.392
78033,39897.67,53.278330000000004,7.393330000000001,39897.54,53.278330000000004,7.3935
78033,39898.29,53.278999999999996,7.388,39897.67,53.278330000000004,7.393330000000001
78033,39898.42,53.24417,7.34567,39898.29,53.278999999999996,7.388
78033,39898.54,53.241330000000005,7.3425,39898.42,53.24417,7.34567
78033,39898.67,53.2425,7.34317,39898.54,53.241330000000005,7.3425
78033,39899.29,53.95,8.79533,39898.67,53.2425,7.34317
78033,39899.42,54.02183,8.94783,39899.29,53.95,8.79533
78033,39899.54,54.02333,8.953,39899.42,54.02183,8.94783
78033,39899.67,54.018,8.962,39899.54,54.02333,8.953
78033,39900.29,54.132169999999995,8.9575,39899.67,54.018,8.962
78033,39900.42,54.02117,8.959,39900.29,54.132169999999995,8.9575
78033,39900.54,54.02166999999999,8.9745,39900.42,54.02117,8.959
78033,39900.67,54.023830000000004,8.98033,39900.54,54.02166999999999,8.9745
78033,39901.29,54.01866999999999,8.953,39900.67,54.023830000000004,8.98033
78033,39901.42,54.025330000000004,8.9485,39901.29,54.01866999999999,8.953
78033,39901.54,54.025830000000006,8.94767,39901.42,54.025330000000004,8.9485
78033,39901.67,54.027330000000006,8.948830000000001,39901.54,54.025830000000006,8.94767
78033,39902.29,54.022169999999996,8.955169999999999,39901.67,54.027330000000006,8.948830000000001
78033,39902.42,54.026,8.966000000000001,39902.29,54.022169999999996,8.955169999999999
78033,39902.54,54.028330000000004,8.96667,39902.42,54.026,8.966000000000001
78033,39902.67,54.023830000000004,8.981,39902.54,54.028330000000004,8.96667
78033,39903.29,54.027,8.992,39902.67,54.023830000000004,8.981
78033,39903.42,54.027330000000006,8.99217,39903.29,54.027,8.992
78033,39903.54,54.02766999999999,8.98,39903.42,54.027330000000006,8.99217
78033,39903.67,54.04,8.94233,39903.54,54.02766999999999,8.98
78033,39904.29,54.04133,8.9005,39903.67,54.04,8.94233
78033,39904.42,54.03983,8.89667,39904.29,54.04133,8.9005
78033,39904.54,54.028999999999996,8.98367,39904.42,54.03983,8.89667
78033,39904.67,54.027330000000006,8.96583,39904.54,54.028999999999996,8.98367
78033,39905.29,54.01883,8.954,39904.67,54.027330000000006,8.96583
78033,39905.42,54.02166999999999,8.9525,39905.29,54.01883,8.954
78033,39905.54,54.026830000000004,8.9725,39905.42,54.02166999999999,8.9525
78033,39905.67,54.026830000000004,8.983830000000001,39905.54,54.026830000000004,8.9725
78033,39906.29,54.0225,8.95167,39905.67,54.026830000000004,8.983830000000001
78033,39906.42,54.020669999999996,8.953,39906.29,54.0225,8.95167
78033,39906.54,54.0205,8.950330000000001,39906.42,54.020669999999996,8.953
78033,39906.67,54.0295,8.96833,39906.54,54.0205,8.950330000000001
78033,39907.29,54.03933000000001,9.00867,39906.67,54.0295,8.96833
78033,39907.42,54.038169999999994,9.01383,39907.29,54.03933000000001,9.00867
78033,39907.54,54.03767,9.014330000000001,39907.42,54.038169999999994,9.01383
78033,39907.67,54.043330000000005,8.90067,39907.54,54.03767,9.014330000000001
78033,39908.29,54.03317,8.907169999999999,39907.67,54.043330000000005,8.90067
78033,39908.42,54.0275,8.9555,39908.29,54.03317,8.907169999999999
78033,39908.54,54.0245,8.94833,39908.42,54.0275,8.9555
78033,39908.67,54.022830000000006,8.95267,39908.54,54.0245,8.94833
78033,39909.29,54.019830000000006,8.95917,39908.67,54.022830000000006,8.95267
78033,39909.42,54.02033,8.96233,39909.29,54.019830000000006,8.95917
78033,39909.54,54.018,8.9625,39909.42,54.02033,8.96233
78033,39909.67,54.023999999999994,8.95067,39909.54,54.018,8.9625
78033,39910.29,54.033,9.00967,39909.67,54.023999999999994,8.95067
78033,39910.42,54.035830000000004,9.01217,39910.29,54.033,9.00967
78033,39910.54,54.02466999999999,8.947330000000001,39910.42,54.035830000000004,9.01217
78033,39910.67,54.027,8.96433,39910.54,54.02466999999999,8.947330000000001
78033,39911.29,54.0365,8.94633,39910.67,54.027,8.96433
78033,39911.42,54.015330000000006,8.9625,39911.29,54.0365,8.94633
78033,39911.54,54.0215,8.97517,39911.42,54.015330000000006,8.9625
78033,39911.67,54.034330000000004,8.9515,39911.54,54.0215,8.97517
78033,39912.29,54.034,8.946,39911.67,54.034330000000004,8.9515
78033,39912.42,54.101330000000004,8.96667,39912.29,54.034,8.946
78033,39912.54,54.1285,8.95583,39912.42,54.101330000000004,8.96667
78033,39912.67,54.12667,8.96233,39912.54,54.1285,8.95583
78033,39913.29,54.1495,8.974,39912.67,54.12667,8.96233
78033,39913.42,54.14833,8.9785,39913.29,54.1495,8.974
78033,39913.54,54.1295,8.9545,39913.42,54.14833,8.9785
78033,39913.67,54.120830000000005,8.95283,39913.54,54.1295,8.9545
78033,39914.29,54.123169999999995,8.94833,39913.67,54.120830000000005,8.95283
78033,39914.42,54.09717,8.97183,39914.29,54.123169999999995,8.94833
78033,39914.54,54.12283000000001,8.96683,39914.42,54.09717,8.97183
78033,39914.67,54.12217,8.94533,39914.54,54.12283000000001,8.96683
78033,39915.29,54.111830000000005,8.94617,39914.67,54.12217,8.94533
78033,39915.42,54.1245,8.94367,39915.29,54.111830000000005,8.94617
78033,39915.54,54.133,8.93033,39915.42,54.1245,8.94367
78033,39915.67,54.13533,8.93533,39915.54,54.133,8.93033
78033,39916.29,54.1065,8.946,39915.67,54.13533,8.93533
78033,39916.42,54.12517,8.96217,39916.29,54.1065,8.946
78033,39916.54,54.126000000000005,8.9635,39916.42,54.12517,8.96217
78033,39916.67,54.12367,8.96467,39916.54,54.126000000000005,8.9635
78033,39917.29,54.103669999999994,8.96883,39916.67,54.12367,8.96467
78033,39917.42,54.10033000000001,8.968,39917.29,54.103669999999994,8.96883
78033,39917.54,54.10017,8.96833,39917.42,54.10033000000001,8.968
78033,39917.67,54.104330000000004,8.96567,39917.54,54.10017,8.96833
78033,39918.29,54.09717,8.97133,39917.67,54.104330000000004,8.96567
78033,39918.42,54.105169999999994,8.96917,39918.29,54.09717,8.97133
78033,39918.54,54.107330000000005,8.9685,39918.42,54.105169999999994,8.96917
78033,39918.67,54.10533,8.972669999999999,39918.54,54.107330000000005,8.9685
78033,39919.29,54.0405,9.016169999999999,39918.67,54.10533,8.972669999999999
78033,39919.42,54.02766999999999,8.94933,39919.29,54.0405,9.016169999999999
78033,39919.54,54.0195,8.96383,39919.42,54.02766999999999,8.94933
78033,39919.67,54.0285,8.94917,39919.54,54.0195,8.96383
78033,39920.29,54.03633000000001,9.004669999999999,39919.67,54.0285,8.94917
78033,39920.42,54.022330000000004,8.95933,39920.29,54.03633000000001,9.004669999999999
78033,39920.54,54.02016999999999,8.958,39920.42,54.022330000000004,8.95933
78033,39920.67,54.0175,8.956,39920.54,54.02016999999999,8.958
78033,39921.29,54.01517,8.96533,39920.67,54.0175,8.956
78033,39921.42,54.020830000000004,8.952,39921.29,54.01517,8.96533
78033,39921.54,54.023669999999996,8.95733,39921.42,54.020830000000004,8.952
78033,39921.67,54.019330000000004,8.96083,39921.54,54.023669999999996,8.95733
78033,39922.29,54.133,8.95967,39921.67,54.019330000000004,8.96083
78033,39922.42,54.12733000000001,8.96217,39922.29,54.133,8.95967
78033,39922.54,54.129169999999995,8.9575,39922.42,54.12733000000001,8.96217
78033,39922.67,54.132830000000006,8.9575,39922.54,54.129169999999995,8.9575
78033,39923.29,54.130669999999995,8.95767,39922.67,54.132830000000006,8.9575
78033,39923.42,54.123000000000005,8.964830000000001,39923.29,54.130669999999995,8.95767
78033,39923.54,54.124669999999995,8.94283,39923.42,54.123000000000005,8.964830000000001
78033,39923.67,54.12266999999999,8.9415,39923.54,54.124669999999995,8.94283
78033,39924.29,54.102,8.948,39923.67,54.12266999999999,8.9415
78033,39924.42,54.124669999999995,8.94333,39924.29,54.102,8.948
78033,39924.54,54.1255,8.93933,39924.42,54.124669999999995,8.94333
78033,39924.67,54.125,8.93933,39924.54,54.1255,8.93933
78033,39925.29,54.015330000000006,8.9695,39924.67,54.125,8.93933
78033,39925.42,54.023669999999996,8.97733,39925.29,54.015330000000006,8.9695
78033,39925.54,54.0225,8.9755,39925.42,54.023669999999996,8.97733
78033,39925.67,54.038000000000004,8.946,39925.54,54.0225,8.9755
78033,39926.29,54.028830000000006,8.998669999999999,39925.67,54.038000000000004,8.946
78033,39926.42,54.0275,8.96083,39926.29,54.028830000000006,8.998669999999999
78033,39926.54,54.025830000000006,8.968169999999999,39926.42,54.0275,8.96083
78033,39926.67,54.016999999999996,8.95883,39926.54,54.025830000000006,8.968169999999999
78033,39927.29,54.03833,9.01633,39926.67,54.016999999999996,8.95883
78033,39927.42,54.0485,8.99067,39927.29,54.03833,9.01633
78033,39927.54,54.025,8.95317,39927.42,54.0485,8.99067
78033,39927.67,54.01967,8.95467,39927.54,54.025,8.95317
78033,39928.29,54.04067,9.01483,39927.67,54.01967,8.95467
78033,39928.42,54.03483000000001,9.006,39928.29,54.04067,9.01483
78033,39928.54,54.034330000000004,9.00417,39928.42,54.03483000000001,9.006
78033,39928.67,54.03167,9.00433,39928.54,54.034330000000004,9.00417
78033,39929.29,54.02117,8.9605,39928.67,54.03167,9.00433
78033,39929.42,54.04966999999999,8.9915,39929.29,54.02117,8.9605
78033,39929.54,54.1225,8.94233,39929.42,54.04966999999999,8.9915
78033,39929.67,54.12283000000001,8.940669999999999,39929.54,54.1225,8.94233
78033,39930.29,54.11317,8.968169999999999,39929.67,54.12283000000001,8.940669999999999
78033,39930.42,54.10467,8.96833,39930.29,54.11317,8.968169999999999
78033,39930.54,54.096669999999996,8.97633,39930.42,54.10467,8.96833
78033,39930.67,54.03467,8.94967,39930.54,54.096669999999996,8.97633
78033,39931.29,54.035,8.94417,39930.67,54.03467,8.94967
78033,39931.42,54.02783,8.92217,39931.29,54.035,8.94417
78033,39931.54,54.034,8.95267,39931.42,54.02783,8.92217
78033,39931.67,54.03483000000001,8.94967,39931.54,54.034,8.95267
78033,39932.29,54.0325,8.94417,39931.67,54.03483000000001,8.94967
78033,39932.42,54.03333000000001,8.94967,39932.29,54.0325,8.94417
78033,39932.54,54.033,8.948,39932.42,54.03333000000001,8.94967
78033,39932.67,54.032169999999994,8.94,39932.54,54.033,8.948
78033,39933.29,54.1025,8.94817,39932.67,54.032169999999994,8.94
78033,39933.42,54.10167,8.94867,39933.29,54.1025,8.94817
78033,39933.54,54.098,8.94983,39933.42,54.10167,8.94867
78033,39933.67,54.099,8.9495,39933.54,54.098,8.94983
78033,39934.29,54.041830000000004,8.897,39933.67,54.099,8.9495
78033,39934.42,54.025,8.951,39934.29,54.041830000000004,8.897
78033,39934.54,54.03917,8.95267,39934.42,54.025,8.951
78033,39934.67,54.023830000000004,8.9515,39934.54,54.03917,8.95267
78033,39935.29,54.020669999999996,8.97367,39934.67,54.023830000000004,8.9515
78033,39935.42,54.0225,8.96233,39935.29,54.020669999999996,8.97367
78033,39935.54,54.0305,8.96617,39935.42,54.0225,8.96233
78033,39935.67,54.0265,8.97367,39935.54,54.0305,8.96617
78033,39936.29,54.02333,8.97733,39935.67,54.0265,8.97367
78033,39936.42,54.0255,8.96183,39936.29,54.02333,8.97733
78033,39936.54,54.023999999999994,8.97783,39936.42,54.0255,8.96183
78033,39936.67,54.02016999999999,8.976,39936.54,54.023999999999994,8.97783
78033,39937.29,54.0265,8.98933,39936.67,54.02016999999999,8.976
78033,39937.42,54.0225,8.96033,39937.29,54.0265,8.98933
78033,39937.54,54.02766999999999,8.969669999999999,39937.42,54.0225,8.96033
78033,39937.67,54.022330000000004,8.9505,39937.54,54.02766999999999,8.969669999999999
78033,39938.29,54.033669999999994,8.954830000000001,39937.67,54.022330000000004,8.9505
78033,39938.42,54.034,8.954,39938.29,54.033669999999994,8.954830000000001
78033,39938.54,54.0265,8.9545,39938.42,54.034,8.954
78033,39938.67,54.0195,8.955,39938.54,54.0265,8.9545
78033,39939.29,54.03383,9.01533,39938.67,54.0195,8.955
78033,39939.42,54.0395,9.0175,39939.29,54.03383,9.01533
78033,39939.54,54.038169999999994,9.015,39939.42,54.0395,9.0175
78033,39939.67,54.039669999999994,9.0125,39939.54,54.038169999999994,9.015
78033,39940.29,54.03983,9.0095,39939.67,54.039669999999994,9.0125
78033,39940.42,54.038169999999994,9.01083,39940.29,54.03983,9.0095
78033,39940.54,54.03317,9.0075,39940.42,54.038169999999994,9.01083
78033,39940.67,54.0345,9.003169999999999,39940.54,54.03317,9.0075
78033,39941.29,54.039669999999994,9.0145,39940.67,54.0345,9.003169999999999
78033,39941.42,54.112669999999994,8.96833,39941.29,54.039669999999994,9.0145
78033,39941.54,54.11083000000001,8.9705,39941.42,54.112669999999994,8.96833
78033,39941.67,54.104169999999996,8.967,39941.54,54.11083000000001,8.9705
78033,39942.38,59.18233000000001,22.589170000000003,39941.67,54.104169999999996,8.967
78033,39942.5,59.812169999999995,23.2065,39942.38,59.18233000000001,22.589170000000003
78033,39942.63,59.75666999999999,22.966829999999998,39942.5,59.812169999999995,23.2065
78033,39943.25,64.82383,36.52417,39942.63,59.75666999999999,22.966829999999998
78033,39943.33,64.896,38.1015,39943.25,64.82383,36.52417
78033,39943.46,65.03517,39.89967,39943.33,64.896,38.1015
78033,39943.58,64.89166999999999,40.16067,39943.46,65.03517,39.89967
78033,39944.21,64.69733000000001,40.17883,39943.58,64.89166999999999,40.16067
78033,39944.33,64.5725,40.202,39944.21,64.69733000000001,40.17883
78033,39944.46,64.57383,40.21767,39944.33,64.5725,40.202
78033,39944.58,64.582,40.21533,39944.46,64.57383,40.21767
78033,39945.21,64.5695,40.21567,39944.58,64.582,40.21533
78033,39945.33,64.57417,40.219,39945.21,64.5695,40.21567
78033,39945.46,64.5795,40.21867,39945.33,64.57417,40.219
78033,39945.58,64.579,40.225,39945.46,64.5795,40.21867
78033,39946.21,64.57817,40.23567,39945.58,64.579,40.225
78033,39946.33,64.57016999999999,40.2135,39946.21,64.57817,40.23567
78033,39946.46,64.56883,40.20417,39946.33,64.57016999999999,40.2135
78033,39946.58,64.57433,40.201,39946.46,64.56883,40.20417
78033,39947.21,64.59716999999999,40.2585,39946.58,64.57433,40.201
78033,39947.33,64.5925,40.24733,39947.21,64.59716999999999,40.2585
78033,39947.46,64.5925,40.24917,39947.33,64.5925,40.24733
78033,39947.58,64.59283,40.2635,39947.46,64.5925,40.24917
78033,39948.21,64.59533,40.2545,39947.58,64.59283,40.2635
78033,39948.33,64.6045,40.261829999999996,39948.21,64.59533,40.2545
